Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20220121-2908-6Bc70A64D973_Accuse,2022-01-21,Accuse,-3.0,Verbal Conflict,,Bhupinder Singh Hooda,India,Member Of The Legislature,Bhupinder Singh Hooda,Bharatiya Janata Party,India,Political Party,Bjp - Jjp Coalition Government,IND,Kurukshetra,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-7043-86D287C2A179_Accuse,2022-01-21,Accuse,-3.0,Verbal Conflict,Election,Charanjit Singh Channi,India,Chief Minister,Charanjit Singh Channi,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-5214-Dd20D25A2E30_Accuse,2022-01-21,Accuse,-3.0,Verbal Conflict,Election,Charanjit Singh Channi,India,Chief Minister,Charanjit Singh Channi,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Delhi,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-0717-Ee1815F549F4_Coerce,2022-01-21,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Punjab,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-5214-Dd20D25A2E30_Threaten,2022-01-21,Threaten,-3.5,Verbal Conflict,Election,Charanjit Singh Channi,India,Chief Minister,Charanjit Singh Channi,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Punjab,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-4955-C9D1Ef5Db7B9_Accuse,2022-01-21,Accuse,-3.0,Verbal Conflict,Election,Charanjit Singh Channi,India,Chief Minister,Charanjit Singh Channi,Arvind Kejriwal,India,Chief Minister,Arvind Kejrwal,IND,Punjab,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-4955-C9D1Ef5Db7B9_Threaten,2022-01-21,Threaten,-3.5,Verbal Conflict,Election,Charanjit Singh Channi,India,Chief Minister,Charanjit Singh Channi,Arvind Kejriwal,India,Chief Minister,Arvind Kejrwal,IND,Punjab,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-5939-14Ca6612Bf2B_Accuse,2022-01-21,Accuse,-3.0,Verbal Conflict,,Bhupinder Singh Hooda,India,Member Of The Legislature,Bhupinder Singh Hooda,Bharatiya Janata Party,India,Political Party,Bjp - Jjp Coalition Government,IND,Kurukshetra,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-7043-86D287C2A179_Request,2022-01-21,Request,0.0,Verbal Conflict,Election,Charanjit Singh Channi,India,Chief Minister,Charanjit Singh Channi,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,IND,Punjab,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220121-2771-Fb0Cab63F406_Concede,2022-01-21,Concede,4.5,Verbal Cooperation,,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Uttar Pradesh,2022-01-21,English,Ngec_Coder-Vers001-B1-Run-001
20220123-7938-2A87Cd6D9Ca6_Request,2022-01-23,Request,0.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kochi,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-9522-1404Bb6Af1C6_Request,2022-01-23,Request,0.0,Verbal Conflict,,Yogi Adityanath,India,Chief Minister,Yogi Adityanath,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Uttar Pradesh,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-8948-72580B8A6020_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kalamassery,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-9522-1404Bb6Af1C6_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Yogi Adityanath,India,Chief Minister,Adityanath,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Uttar Pradesh,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-0249-886F2C0912E7_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kalamassery,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-7938-2A87Cd6D9Ca6_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kochi,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-2033-Cb68Badbd54B_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Uddhav Thackeray,India,Chief Minister,Uddhav Thackeray,Shiv Sena,India,Political Party,Shiv Sena,IND,Maharashtra,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-8421-D700D8F6375F_Sanction,2022-01-23,Sanction,-6.0,Material Conflict,,Uddhav Thackeray,India,Chief Minister,Uddhav Thackeray,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Maharashtra,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-6909-4B60Ef5C9C43_Aid,2022-01-23,Aid,10.0,Material Cooperation,,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Union Home Minister Amit Shah,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,India Gate,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-9870-321E49B2D8Dc_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Himanta Biswa Sarma,India,Chief Minister,Himanta Biswa Sarma,Congee,,Diet,The Congress,IND,Assam,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220123-7300-E22De3E431F0_Accuse,2022-01-23,Accuse,-3.0,Verbal Conflict,,Himanta Biswa Sarma,India,Chief Minister,Himanta Biswa Sarma,Congee,,Diet,Congress,IND,Assam,2022-01-23,English,Ngec_Coder-Vers001-B1-Run-001
20220124-6582-724436B64C9F_Accuse,2022-01-24,Accuse,-3.0,Verbal Conflict,Election,Akhilesh Yadav,India,Party President,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Uttar Pradesh,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-9847-499E53Bc1Eb4_Accuse,2022-01-24,Accuse,-3.0,Verbal Conflict,Election,Akhilesh Yadav,India,Party President,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Lucknow,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-0328-129F8D3Ca625_Protest,2022-01-24,Protest,-5.0,Material Conflict,Election,Sukhbir Singh Badal,India,Member Of Parliament,Sukhbir Singh Badal,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Barri Village,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-0328-129F8D3Ca625_Accuse,2022-01-24,Accuse,-3.0,Verbal Conflict,Election,Sukhbir Singh Badal,India,Member Of Parliament,Sukhbir Singh Badal,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Barri Village,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-4312-F3F580509768_Protest,2022-01-24,Protest,-5.0,Material Conflict,Election,Sukhbir Singh Badal,India,Member Of Parliament,Sukhbir Singh Badal,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Barri Village,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-4312-F3F580509768_Accuse,2022-01-24,Accuse,-3.0,Verbal Conflict,Election,Sukhbir Singh Badal,India,Member Of Parliament,Sukhbir Singh Badal,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,IND,Barri Village,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-6707-Be4251053A22_Accuse,2022-01-24,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Aligarh Muslim University,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-8343-A69456F4Af88_Accuse,2022-01-24,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Delhi,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-6707-Be4251053A22_Coerce_Arrest,2022-01-24,Coerce,-7.0,Material Conflict,,Delhi High Court,India,High Court,Delhi Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Jamia Millia Islamia,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220124-4856-2Cd23D0D36Be_Coerce_Arrest,2022-01-24,Coerce,-7.0,Material Conflict,Election,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Satyendra Kumar Jain,India,Cabinet Minister,Satyendar Jain,IND,Delhi,2022-01-24,English,Ngec_Coder-Vers001-B1-Run-001
20220125-7544-A596400593Ff_Request,2022-01-25,Request,0.0,Verbal Conflict,Military,M. K. Stalin,India,Chief Minister,M.K. Stalin,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Tamil Nadu,2022-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20220125-6872-35B7B4D5Bde5_Retreat,2022-01-25,Retreat,6.5,Material Cooperation,Election,Priyanka Gandhi,India,Secretary Of Civil,Priyanka Gandhi,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Gorakhpur,2022-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20220125-4492-395Aeb21364A_Aid,2022-01-25,Aid,10.0,Material Cooperation,,M. K. Stalin,India,Chief Minister,Mk Stalin,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Tamil Nadu,2022-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20220125-3135-145E4A1C85C4_Accuse,2022-01-25,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi Court,Sharjeel Imam,India,Student Protester,Sharjeel Imam,IND,Delhi,2022-01-25,English,Ngec_Coder-Vers001-B1-Run-001
20220127-4336-68B3722960E0_Sanction,2022-01-27,Sanction,-6.0,Material Conflict,Election,Congee,,Diet,Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Jalandhar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-1378-8211D30660A3_Protest_Demo,2022-01-27,Protest,-5.0,Material Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-9025-F7E0Da702B98_Request,2022-01-27,Request,0.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-9025-F7E0Da702B98_Accuse,2022-01-27,Accuse,-3.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Lakhimpur Kheri,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-1378-8211D30660A3_Request,2022-01-27,Request,0.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-6804-467B406F67A1_Request,2022-01-27,Request,0.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-5782-0F8824C2E7Cf_Accuse,2022-01-27,Accuse,-3.0,Verbal Conflict,Election,Pratibha Singh,India,Member Of Parliament,Kuldeep Singh Rathore,Bharatiya Janata Party,India,Political Party,Bjp - Led State Government,IND,Himachal Pradesh,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-6804-467B406F67A1_Accuse,2022-01-27,Accuse,-3.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-1378-8211D30660A3_Accuse,2022-01-27,Accuse,-3.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-7468-95E008Db1664_Request,2022-01-27,Request,0.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-7468-95E008Db1664_Accuse,2022-01-27,Accuse,-3.0,Verbal Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-7468-95E008Db1664_Protest_Demo,2022-01-27,Protest,-5.0,Material Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-6726-Bcb5Fdc24849_Retreat,2022-01-27,Retreat,6.5,Material Cooperation,Election,Bharatiya Janata Party,India,Political Party,Bjp,Election Commission,,Elected Bodies,Election Commission,IND,Uttarakhand,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-8760-6706D49529D5_Accuse,2022-01-27,Accuse,-3.0,Verbal Conflict,Human_Security,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kerala,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-7714-3176074A09A2_Sanction,2022-01-27,Sanction,-6.0,Material Conflict,Election,Congee,,Diet,Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Jalandhar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-8250-517485380Daf_Sanction,2022-01-27,Sanction,-6.0,Material Conflict,Election,Pratibha Singh,India,Member Of Parliament,Kuldeep Singh Rathore,Bharatiya Janata Party,India,Political Party,Bjp - Led State Government,IND,Himachal Pradesh,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220127-6804-467B406F67A1_Protest_Demo,2022-01-27,Protest,-5.0,Material Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Muzaffarnagar,2022-01-27,English,Ngec_Coder-Vers001-B1-Run-001
20220128-8444-Ce39E236F3E1_Accuse,2022-01-28,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Congee,,Diet,Congress,IND,Rudraprayag District,2022-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20220128-3527-C6371E94C4Ef_Accuse,2022-01-28,Accuse,-3.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Congee,,Diet,Congress,IND,Rudraprayag District,2022-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20220128-4967-Ef395C73125C_Protest_Demo,2022-01-28,Protest,-5.0,Material Conflict,Election,Jayant Singh,India,Chairman Of The Council Of Ministers,Jayant Chaudhary,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Uttar Pradesh,2022-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20220128-3658-5Bd25616B3D3_Concede,2022-01-28,Concede,4.5,Verbal Cooperation,,Supreme Court,,Court Supreme,Supreme Court,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Mumbai,2022-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20220128-1216-F05Adc3E99B8_Assault,2022-01-28,Assault,-9.0,Material Conflict,Election,Keshav Prasad Maurya,India,Deputy Prime Minister,Keshav Prasad Maurya,Akhilesh Yadav,India,Party President,Akhilesh Yadav,IND,Uttar Pradesh,2022-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20220128-6669-F4538C4F03C2_Concede,2022-01-28,Concede,4.5,Verbal Cooperation,,Supreme Court,,Court Supreme,Supreme Court,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Maharashtra,2022-01-28,English,Ngec_Coder-Vers001-B1-Run-001
20220129-0710-1479293F36B2_Aid,2022-01-29,Aid,10.0,Material Cooperation,Diplomatic,Narendra Modi,India,Prime Minister,Narendra Modi,Narendra Modi,India,Prime Minister,"India 'S Prime Minister , Narendra Modi",IND,India,2022-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20220129-7196-Cdc0E3061257_Request,2022-01-29,Request,0.0,Verbal Conflict,Election,Akhilesh Yadav,India,Party President,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Uttar Pradesh,2022-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20220129-1296-4D1908923E2F_Accuse,2022-01-29,Accuse,-3.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kerala,2022-01-29,English,Ngec_Coder-Vers001-B1-Run-001
20220130-3366-3D057A354Ef0_Request,2022-01-30,Request,0.0,Verbal Conflict,Election,Amit Shah,India,"Previously Held A Gov Role, So Coded As Eli.",Amit Shah,Congee,,Diet,Congress Leaders,IND,Goa,2022-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20220130-9817-8139C3F9D47B_Accuse,2022-01-30,Accuse,-3.0,Verbal Conflict,,Uddhav Thackeray,India,Chief Minister,Uddhav Thackeray,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Maharashtra,2022-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20220130-7181-5Efa83D9620C_Accuse,2022-01-30,Accuse,-3.0,Verbal Conflict,,Uddhav Thackeray,India,Chief Minister,Uddhav Thackeray,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Maharashtra,2022-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20220130-1655-35B35664D261_Concede,2022-01-30,Concede,4.5,Verbal Cooperation,Election,Akhilesh Yadav,India,Party President,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Uttar Pradesh,2022-01-30,English,Ngec_Coder-Vers001-B1-Run-001
20220131-5455-5D12B2A5Bb33_Accuse,2022-01-31,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court Judge,Bombay High Court,India,National Court,Bombay High Court,IND,Bombay,2022-01-31,English,Ngec_Coder-Vers001-B1-Run-001
20220131-0858-C2970F96541C_Accuse,2022-01-31,Accuse,-3.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kerala,2022-01-31,English,Ngec_Coder-Vers001-B1-Run-001
20220131-7637-E33Fde204Ed3_Accuse,2022-01-31,Accuse,-3.0,Verbal Conflict,,Uddhav Thackeray,India,Chief Minister,Uddhav Thackeray,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Maharashtra,2022-01-31,English,Ngec_Coder-Vers001-B1-Run-001
20220131-8734-D73E807A5D5E_Retreat,2022-01-31,Retreat,6.5,Material Cooperation,,Bharatiya Janata Party,India,Political Party,Bjp,Akhilesh Yadav,India,Party President,Akhilesh Yadav,IND,Karhal,2022-01-31,English,Ngec_Coder-Vers001-B1-Run-001
20220201-1376-A152F0083A8B_Request,2022-02-01,Request,0.0,Verbal Conflict,Election,Yogi Adityanath,India,Chief Minister,Yogi Adityanath,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Meerut,2022-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20220201-1376-A152F0083A8B_Threaten,2022-02-01,Threaten,-3.5,Verbal Conflict,Election,Yogi Adityanath,India,Chief Minister,Yogi Adityanath,Samajwadi Party,India,Political Party,Samajwadi Party,IND,Meerut,2022-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20220201-6425-67E958E7De3B_Accuse,2022-02-01,Accuse,-3.0,Verbal Conflict,,Kerala High Court,India,High Court,Kerala High Court,Dileep,India,Actor,Dileep,IND,Kerala,2022-02-01,English,Ngec_Coder-Vers001-B1-Run-001
20220202-0261-B8Adf5Df75A9_Sanction,2022-02-02,Sanction,-6.0,Material Conflict,,Priyanka Gandhi,India,Secretary Of Civil,Priyanka Gandhi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Dehradun,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20220202-5649-B4B41Bdf2F0B_Concede,2022-02-02,Concede,4.5,Verbal Cooperation,,Patna High Court,,High Court,Patna High Court,Bihar,India,State,Bihar 'S Social Welfare Department,IND,Bihar,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20220202-8670-5127Ec6170E2_Concede,2022-02-02,Concede,4.5,Verbal Cooperation,,Patna High Court,,High Court,Patna High Court,Bihar,India,State,Bihar 'S Social Welfare Department,IND,Bihar,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20220202-5680-773938B62A07_Concede,2022-02-02,Concede,4.5,Verbal Cooperation,Election,Akhilesh Yadav,India,Party President,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Shamli,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20220202-5680-773938B62A07_Mobilize,2022-02-02,Mobilize,-5.5,Material Conflict,Election,Akhilesh Yadav,India,Party President,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Shamli,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20220202-5510-Ed3753Fd54E2_Accuse,2022-02-02,Accuse,-3.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Navjot Singh Sidhu,India,Member Of The Legislature,Navjot Singh Sidhu,IND,Punjab,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
20220202-3764-F880Fca88692_Retreat,2022-02-02,Retreat,6.5,Material Cooperation,Election,Samajwadi Party,India,Political Party,Samajwadi Party,Bharatiya Janata Party,India,Political Party,Bjp,IND,Lucknow,2022-02-02,English,Ngec_Coder-Vers001-B1-Run-001
